ID,CNPJ,RAZAO
1441,22235892000142,FOCUS CENTER SISTEMAS LTDA
1444,22860908000108,DORETTO E RONDON DESENVOLVIMENTO DE SISTEMAS LTDA
1445,23010291000102,A.M. SOLUCOES EMPRESARIAIS LTDA
1446,23161590000130,DNA FINANCEIRO LTDA
955,28612816000195,ADBAT CONSULTORIA DE ESTRATEGIA DIGITAL LTDA
1471,36061412000189,BIT FUEL TECNOLOGIA DA INFORMACAO LTDA
1479,65530768000112,AGILITY NETWORKS TECNOLOGIA LTDA
1051,32041086000197,TYR ENERGIA S.A.
1492,3383377000165,SIG 2000 INFORMATICA LTDA
1497,7593560000146,BEM AGRO INTEGRACAO E DESENVOLVIMENTO LTDA
1498,7716820000123,CR SISTEMAS LTDA
1480,68357615000103,NEW SOFT INFORMATICA LIMEIRA LTDA
1528,21333808000160,DBJUS INFORMACAO E SERVICOS EMPRESARIAIS LTDA
1537,27606890000136,JETTAX TECNOLOGIA E SERVICOS ONLINE LTDA
1542,30618497000177,2CLIX TECNOLOGIA EIRELI
1543,30995811000130,MTCORP SOLUCOES TECNOLOGICAS LTDA
1550,36397799000149,QUALITY SOLUCOES E SUPORTE TECNICO LTDA
1558,42955572000174,LUANA SILVA CONSULTORIA COMERCIAL E ADMINISTRATIVA LTDA
421,10333971000107,BORGES & SILVA SERVICOS DE CONSULTAS MEDICAS LTDA
1574,16644671000125,ANESTECH TECNOLOGIA DA INFORMACAO LTDA
1580,15276523000132,CASS EXPRESSO SOLUCOES INTELIGENTES BRTL LTDA
1590,5393464000129,DG INFORMATICA LTDA
1594,29165327000103,ECONOMAPAS SISTEMAS E TECNOLOGIA LTDA
1443,22565561000170,PEM & LHA CORRETAGEM LTDA
1598,8438881000210,EXSIS TECNOLOGIA DA INFORMACAO LTDA
1609,3467109000121,INTEGRA CONSULTORIA S.A.
1612,8797442000112,J L CESCON
1619,13338605000139,M.N CARDOSO INTERNET
1624,7291097000188,MARKTEL SERVICOS DIGITAIS LTDA
1636,23160689000117,PONTO M SERVICOS EIRELI
1642,8508412000149,SAT PLUS MONITORAMENTO LTDA
1652,5512655000162,TEF EQUIPAMENTOS E SISTEMAS DE INFORMATICA LTDA
435,10482854000105,RFRL MARKETING LTDA
1661,14298948000180,WEB GLOBAL INFORMACAO E TECNOLOGIA LTDA
1662,1121592000162,WONDER SISTEMAS DE INFORMACOES LTDA
1663,10831068000176,WSTORE TECNOLOGIA LTDA
1669,21346033000168,AGILE PROCESS TECNOLOGIA LTDA
1460,29182084000103,FABULA TRANSMIDIA PRODUCAO DE VIDEO LTDA
1673,16844641000162,AREA CENTRAL SISTEMAS E CONSULTORIA S.A.
1466,33443794000117,INSTITUTO NACIONAL DO AGENTE FINANCEIRO
1684,8754217000107,CRIASOL SOLUCOES CRIATIVAS EM TECNOLOGIA DA INFORMACAO EIRELI
1691,6027705000189,F10 COMERCIO DE COMPUTADORES E SOFTWARES LTDA
445,10615831000121,ATICCA RECEBIVEIS SECURITIZADORA DE CREDITOS S.A.
1695,13184153000188,GLOBALTHINGS TECNOLOGIA LTDA
1700,7835675000108,HENRIQUE MARIANO MARCHETI
1703,11673813000169,INNET SOLUCOES LTDA
449,10678250000139,FUTURO CONCURSOS LTDA
1704,20280412000130,INTELIGOV - APLICATIVOS DE INTERNET LTDA.
1705,39272839000114,LEMSYS SISTEMAS E SOLUCOES LTDA
1719,5279628000191,PONTO SISTEMAS SOLUCOES WEB LTDA
1730,36256213000126,SERVIT INTERMEDIACAO DE SERVICOS E NEGOCIOS LTDA
1735,29361449000167,STARTUP SIX TRATAMENTO DE DADOS LTDA
1736,35576132000140,SUPERNOVA DESENVOLVIMENTO E SERVICOS DE INTELIGENCIA ARTIFICIAL S/A
1744,17563207000177,UPDATE SOLUCOES LTDA
1751,32773698000174,XLZ GESTAO DIGITAL DE NEGOCIOS LTDA
1752,2074026000100,ZEAL INFORMATICA LTDA
1753,32672392000121,ZIPPER SOLUCOES TECNOLOGICAS LTDA
1755,3535825000107,ACEDATA SOFTWARE LTDA
1770,28973657000154,CHEAP2SHIP LTDA.
1774,30170362000191,CONTABIL HUB SERVICOS E TECNOLOGIA LTDA
1785,6176620000162,GAIATEC COMERCIO E SERVICOS DE AUTOMACAO E SISTEMA DO BRASIL LTDA
1788,13959033000105,GLOBAL SISTEMAS SOFTWARES EMPRESARIAIS - EIRELI
1798,59201707000109,JDAZEVEDO INFORMATICA EIRELI
1810,66410523000114,MULTILOGICA INFORMATICA LTDA
1815,32318843000127,OPA SOLUCOES TECNOLOGICAS S/A
1819,18885176000133,PLUGAE SISTEMA E INTEGRACAO EIRELI
1821,32254779000168,RABBOT SERVICOS DE TECNOLOGIA LTDA.
1830,26949801000191,SENSR.IT INFORMATION TECHNOLOGY LTDA
1832,15473712000103,SIMP SOFTWARE LTDA
1849,27049866000143,ADV TECNOLOGIA DE SISTEMAS LTDA
1855,2513147000100,BENDITO LTDA
1856,28232454000107,BLOX - SISTEMA GAMIFICADO DE EDUCACAO POR COMPETENCIA LTDA.
1858,37510694000117,C M RODRIGUES TREINAMENTO EM INFORMATICA LTDA
1859,5370110000169,CONSULT SOLUCOES DO BRASIL LTDA.
1877,9651259000177,IDEAL SOLUCOES EMPRESARIAIS LTDA
1878,4643363000104,INFLOR CONSULTORIA E SISTEMAS LTDA
1885,10951376000135,KURIER TECNOLOGIA EM INFORMACAO S/A
1889,32074620000161,M. W TECNOLOGIA E PROGRAMACAO LTDA
1890,32581347000161,MAGVA TECNOLOGIA S.A.
1895,34778892000178,MOOVERY SERVICOS DE INTERMEDIACAO DE NEGOCIOS LTDA
1897,58818493000151,NORBER ENGENHARIA LTDA
1903,23007579000110,PERINITY - SOLUCOES E SERVICOS EM GOVERNANCA LTDA
1911,25326661000132,S P DATA SERVICO DE PROCESSAMENTO DE DADOS LIMITADA
1915,20277921000103,TI-MAIS SOLUCOES - TECNOLOGIA E INFORMATICA LTDA
1922,23616623000199,VALIN TECNOLOGIA LTDA
1933,26421323000142,ANDES BRASIL TECNOLOGIA LTDA
1936,56098742000156,AVERAGE TECNOLOGIA LTDA
1938,24506926000111,BEFECTIVE BRASIL LTDA
1941,23504040000176,BUZZMONITOR TECNOLOGIA LTDA
1947,32427819000126,CIVITUS CONTABILIDADE E TECNOLOGIA CONDOMINIAL LTDA
1951,33270250000109,DAVINTI SOLUCOES EM TECNOLOGIA LTDA
1952,8671358000158,DIGITAL UP - TECNOLOGIA EM SISTEMAS LTDA
1954,21524611000109,EGASOSA ATIVIDADES DE INTERNET LTDA.
1960,31334600000110,GKO INFORMATICA LTDA
1991,28358742000102,NEWAVE TELECOMUNICACOES LTDA
498,11661244000131,BITWAY DO BRASIL LTDA
1996,37911103000113,RAFAEL ALVES SANTOS LUNARDELLI DESENVOLVIMENTO DE SOFTWARE LTDA
1998,30011030000164,REDE Y TECNOLOGIA EDUCACIONAL LTDA.
2000,23971135000108,ROUTEASY SERVICOS DE ASSESSORIA LOGISTICA LTDA
2001,5113942000108,SALUX - INFORMATIZACAO EM SAUDE S.A.
2002,24436600000165,SIAMEL SOFTWARES LTDA
2005,67259929000100,SYSCONTROL AUTOMACAO INDUSTRIAL LTDA.
2008,21039749000112,TERRAS APP SOLUTIONS E SERVICOS EM TECNOLOGIA LTDA
2012,30712823000100,TOUCH CONSULTORIA EMPRESARIAL LTDA
2013,27680006000103,TRADE ONE SISTEMA DE TECNOLOGIA LTDA
2017,27090415000150,VORAZ TECNOLOGIA LTDA
2021,19518482000102,2 R PESQUISA LTDA
2025,9340979000111,ACTION SYSTEMS SERVICOS EM INFORMATICA LTDA
2038,9099400000170,BWC INFORMATICA LTDA
2047,1029475000173,COMP LINE INFORMÁTICA LTDA
2052,63917876000117,DP INFORMATICA LTDA
1473,37586052000100,NC CHARAO EMPREENDIMENTOS DIGITAIS LTDA
2059,26672362000112,EXPENSE ON DEMAND DESENVOLVIMENTO EM TI LTDA
2061,23285160000120,FOURBANK TECNOLOGIA E EXPERTISE PARA O SISTEMA FINANCEIRO LTDA
2066,11860990000235,HCMX IT SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
2067,557939000151,HI-TEC INFORMATICA LTDA
2069,12122467000193,IMOBIA TECNOLOGIA LTDA.
2071,4180421000100,"INOVA CONSULTORIA, SISTEMAS E TERCEIRIZACAO LTDA"
2076,26259092000112,INTERLIGADOS SOLUCOES EM TECNOLOGIA LTDA
2081,7291097000188,MARKTEL PRODUTOS E SERVICOS LTDA
2085,72560089000151,MUCK INFORMATICA LTDA
2086,32107467000121,MULTI PEDIDOS SOLUCOES DE SOFTWARE LTDA
2088,5079158000112,NOVO OESTE SISTEMAS LTDA
2089,7797967000195,NP CAPACITACAO E SOLUCOES TECNOLOGICAS LTDA
2092,26246053000180,ORIENTEME SERVICOS DE TECNOLOGIA LTDA
2093,31752308000117,PHI SERVICOS DE PAGAMENTO S.A.
2115,30625013000117,VIVADI - ENSINO DE LINGUA LTDA
2122,4428897000100,ARAGAO & CARVALHO COMERCIO E SERVICOS LTDA
2133,17530505000160,DATATEM SOLUCOES LTDA
2137,9276674000198,EASYONE CONSULTORIA LTDA
2140,14621955000170,EPSYSTEM SOLUCOES EM SISTEMAS EIRELI
2147,36186322000114,FLOW CUSTOMIZACAO E LICENCIAMENTO DE SOFTWARE LTDA
2148,20009629000100,FMX SOLUCOES EM TECNOLOGIA LTDA
2156,41402741000186,HARVEY LTDA
2163,4986356000105,INFOCOM INFORMATICA LTDA
2180,9538744000139,NATCORP DO BRASIL ASSESSORIA EM INFORMATICA LTDA
2183,8428202000140,ONI TECNOLOGIA E SERVICOS LTDA
2202,23863235000102,SOLUCOES EM GESTAO DE NEGOCIOS LTDA
2207,27298726000109,TORABIT TECNOLOGIA E GESTAO DE MONITORAMENTO DIGITAL S.A
2209,12729234000153,UMANNI INOVACAO EM TECNOLOGIA DE SISTEMAS LTDA.
2213,23251141000182,WALL JOBS TECNOLOGIA LTDA
2217,23502561000194,AGRONOW TECNOLOGIA S.A
691,18694300000183,HPRIME COMERCIO DE ACESSORIOS PARA TELEFONIA LTDA.
2223,456865000167,BETHA SISTEMAS LTDA
2232,5989662000150,CHIANCA SOFTWARES LTDA
2239,10821805000150,DOURASOFT DO BRASIL LTDA
2247,16706346000140,FEAX INFORMATICA EIRELI
2249,6266932000167,FORLOGIC SOFTWARE LTDA
2250,11027350000168,G2W COMERCIO ELETRONICO IMPORTACAO E EXPORTACAO LTDA
2256,23500057000155,HANDIT SISTEMAS LTDA
2258,17232025000113,HEALTHCHESS TECNOLOGIA LTDA
2260,19271882000158,INFOPRECOS S.A.
2272,16896559000181,MGOVBRASIL CONSULTORIA EM GESTAO DE POLITICAS PUBLICAS LTDA
556,4069709000102,BIONEXO S.A.
2277,26957821000104,NUVETO COMUNICACOES LTDA
2297,17204930000160,SIPLANCONTROL-M T.I. S/A
2302,28845223000179,TBDC DESENVOLVIMENTO DE SOFTWARE LTDA
2314,69117950000105,ADMSEG INFORMATICA LTDA
2319,18285421000171,AVEC SERVICOS DE TECNOLOGIA LTDA.
2334,18928339000118,ENG HIVE INDUSTRIA E COMERCIO DE MATERIAL ELETRICO E SERVICOS DE MANUTENCAO LTDA
563,13770019000169,SAINT MARTIN COMERCIO DE ETIQUETAS LTDA
564,13785287000154,NAPP TELECOM SERVICOS LTDA
2337,17056867000161,FALQON SERVICOS ADMINISTRATIVOS LTDA
2338,71993786000133,FORMEDICI TECNOLOGIA LTDA.
2349,32469775000105,J. CESAR ALVES VIEIRA - LOGISTICA
2357,12643874000146,METAINFO GERENCIAMENTO DE RISCOS LTDA
569,14015220000101,MIGLIORINI PUBLICIDADE LTDA
2361,92306257000780,MV INFORMATICA NORDESTE LTDA
2362,888572000159,NETPARTNERS CONSULTORIA E SISTEMAS LTDA
2370,25530257000186,RB SOLUCOES E ENERGIAS RENOVAVEIS EIRELI
2374,40302581000130,RHIZOM TECNOLOGIA LTDA
2382,10444860000178,SPEKTRUM COMERCIO E CONSULTORIA EM SISTEMAS LTDA
2383,2779256000174,SPONTE INFORMATICA LTDA
2388,8231629000154,TI TECH COMERCIO E SERVICOS DE TECNOLOGIA LTDA
2391,36941317000170,UDOK SERVICOS ONLINE E SOFTWARE LTDA
2398,28663927000120,ALFRED APLICATIVO LTDA
2416,30672594000148,E-KONTROLL SOLUCOES LTDA
2418,23865833000110,EDU LABZZ DESENVOLVIMENTO DE TECNOLOGIA EDUCACIONAL LTDA
581,14483179000190,F. CAMPOS TECNOLOGIA LTDA
2419,21519937000148,EEMOVEL SERVICOS DE INFORMACOES LTDA
583,14492270000171,BRASAO TECNOLOGIA EIRELI
2423,14931549000104,FOLLOWIZE SOFTWARE LTDA
2424,32998118000147,FRETEFY TECNOLOGIA S.A.
2429,7507740000168,GUERRA & MIRANDA LTDA
2431,33177852000108,HELOO SOLUCOES CORPORATIVAS LTDA
2437,35315631000184,IOPOINT TECNOLOGIA LTDA
2441,17113181000165,MARIO SERGIO S ASSIS
2444,5026699000182,MJGF SOLUCOES EM SISTEMAS LTDA
2449,19640845000170,NOTA 1000 SERVICOS EDUCACIONAIS LTDA
2454,17682570000101,PLOOMES SISTEMAS EMPRESARIAIS LTDA
2457,35603406000143,PRAXIS BPO PARTICIPACOES E CONSULTORIA LTDA
2458,71927685000164,PROJESI SOFTWARE LTDA
2461,33879360000164,R. KROLIKOWSKI
2485,29330915000147,VENDA VALIDA TECNOLOGIA LTDA
2505,21560411000101,CLASSAPP SISTEMAS LTDA
2512,5928409000196,DISKINFO INFORMATICA LTDA
2513,16517613000130,DOTSE DESENVOLVIMENTO E COMERCIO DE SOFTWARE LTDA
600,15032594000190,FUEL COMPUTACAO GRAFICA LTDA
2514,10829959000198,E-FLOW GESTAO EMPRESARIAL LTDA
2525,7772415000122,FLEXPRO SISTEMAS LTDA
2542,5761098000113,KRYPTUS SEGURANCA DA INFORMACAO S.A.
2543,10461829000145,LAB1 CONSULTORIA LTDA.
2560,34243829000137,PLACE2U GERENCIAMENTO DE VENDAS LTDA
2561,4320900000177,PPI - MULTITASK SISTEMAS E AUTOMACAO S.A
607,15276316000188,POLVO SUPORTE DIGITAL LTDA
2564,11422304000163,REDEINOVA TECNOLOGIA LTDA
2579,40582557000100,THIAGO GRAHL
2586,1790382000167,VITAI SOLUCOES LTDA
2588,14338304000178,YAPAY PAGAMENTOS ONLINE LTDA
2595,13885290000140,ANDRE LUIZ COPETTI
2596,24991787000169,ARBO TRANSFORMACAO DIGITAL IMOBILIARIA LTDA
2599,1099318000134,AUCON AUTOMACAO E CONTROLE LTDA
2604,21922069000142,CHICLETEMKT TECNOLOGIA E MARKETING LTDA
2608,24582955000162,CLIPESCOLA LTDA
2612,28811781000113,DELIVERYON SERVICOS ON LINE LTDA
2621,7297774000175,EMA SOFTWARE LTDA
619,15667086000188,J2R SOLUCOES TECNOLOGICAS LTDA
2638,21497964000167,GSN TECNOLOGIA DA INFORMACAO LTDA
2640,34785106000160,IDEVER INTELIGENCIA DIGITAL LTDA
2648,33469817000162,JURIFY TECNOLOGIA LTDA
2652,34228753000170,LEVE CAPITAL SISTEMAS DIGITAIS E DESENVOLVIMENTO DE SOFTWARE LTDA
2654,5313690000152,MAINHARDT SISTEMAS CORPORATIVOS LTDA
2666,22137526000150,OUVIDOR DIGITAL SERVICOS DE INFORMATICA LTDA
2672,7553129000176,PUBLIC SOFTWARE INFORMATICA LTDA
2673,13417733000178,RASTRON TECNOLOGIA E SERVICOS DE TELECOMUNICACOES EIRELI
2679,18109057000199,RI5 SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
2686,4456812000105,SINAPSYS CONSULTORIA E DESENVOLVIMENTO DE SOFTWARE LTDA
2691,9605208000109,SYSTEM PAR PROCESSAMENTO DE DADOS LTDA
2693,3637232000143,TOODO SISTEMAS LTDA
2694,14458106000148,TRACK 7 SERVICOS DE TELEMETRIA E GESTAO FROTAS LTDA
2697,34814864000169,VIRTUAL 360 TECNOLOGIA LTDA
634,16668661000120,FLEXYDIGITAL TECNOLOGIA LTDA
2707,22404676000183,AMPLIFIQUE.ME MARKETING LTDA
2713,32349148000122,AVILA CONSULTORIA E TREINAMENTOS LTDA
2724,28233933000148,DASHBOARD TECNOLOGIA LTDA
2730,28751315000190,DPROPAGANDA LOCACAO E MTK WEB LTDA
2743,40087992000150,HSPW SAUDE PREVENTIVA LTDA
2751,30531587000126,L2 SOFTWARES E TELECOM LTDA
2756,26042467000198,MEDPASS TECNOLOGIA LTDA
2758,17357065000191,MOBILE2YOU TECNOLOGIA LTDA
2759,11004614000168,MOBILEMED SOLUCOES EM TECNOLOGIA PARA MEDICINA LTDA
2776,19260506000168,SALVETTI AUDITORIA LTDA
2777,10981905000143,SAUDE SUPLEMENTAR SOLUCOES EM GESTAO DE CONSULTORIA E TREINAMENTO LTDA
2780,12134405000100,SIGE CLOUD SISTEMA DE GESTAO LTDA
2782,10279931000124,SMART SOLUCOES LTDA
2784,82845322000104,SOFTPLAN PLANEJAMENTO E SISTEMAS LTDA
2791,5738058000150,TRACK LAND LTDA
650,17082469000110,BRAVO PROJETOS E OUTSOURCING LTDA
2802,38120052000174,WORKHUB DIGITAL LTDA.
2811,23670648000170,ATERRA ENGENHARIA & GESTAO AMBIENTAL LTDA
2812,23533614000134,ATUALIDATA SOLUCOES TECNOLOGICAS LTDA
2823,7220453000172,EGEA - TECNOLOGIA DA INFORMACAO EIRELI
2826,22557336000192,ENGAGE SERVICOS DE INFORMATICA LTDA
2827,23822119000145,ENGLOBA SISTEMAS E LOGISTICA LTDA
2835,27153785000199,GLOBALBOT TECNOLOGIA LTDA
2850,5688834000155,M & I INFORMATICA LTDA
2858,30068048000100,OFFERBOX SERVICOS DE MARKETING EIRELI
2861,18519837000107,P2CR SERVICOS DE INFORMATICA S/A
2864,31522710000105,PEDE O MENU GASTRONOMIA MOBILE BRASIL LTDA
2865,28352868000170,PEREIRA & NERY SERVICOS DE TURISMO LTDA
663,17730478000250,GELSON FERRAREZE SOCIEDADE DE ADVOGADOS
2869,35755625000148,PUZZLE SOLUCOES DIGITAIS LTDA
2878,333978000175,SOCIETY INFORMATICA COMERCIAL EIRELI
666,17939395000195,AMBAR TECH PARTICIPACOES S.A
2879,34394467000185,SOFTALIZA TECNOLOGIAS LTDA
2880,10759168000139,SOFTERS SISTEMAS E PROCESSAMENTO DE DADOS LTDA
669,18091083000137,GRALHA LOCACAO E ADMINISTRACAO DE IMOVEIS LTDA
2886,37499658000108,SPINCARE SOFTWARE DE GESTAO LTDA
2888,22536318000124,STIL SOLUCOES EM TECNOLOGIA DA INFORMACAO E LOGISTICA LTDA
2892,34133947000192,TRACE TECNOLOGIA E GESTAO DE FROTA LTDA
2897,12066037000100,VIDI PESQUISA E DESENVOLVIMENTO LTDA
2907,29498183000107,ADSUM - CONSULTORIA EM TECNOLOGIA DE NEGOCIOS LTDA
2918,27923454000190,CARGOSNAP DO BRASIL SOLUCOES DE LOGISTICA LTDA.
2930,17447653000116,DOCDOC EXPRESS SERVICOS DE IMPRESSAO EIRELI
2944,4676871000180,GUNNEBO GATEWAY BRASIL S.A
678,18233211000130,"FL BRASIL HOLDING, LOGISTICA E TRANSPORTE LTDA."
2952,18082614000125,KAZTOR TECNOLOGIA E SERVICOS LTDA
2965,4026873000124,MONTAGNOLI INFORMATICA LTDA
2970,5087575000107,NEW STANDARD SOFTWARE LTDA
2980,25465449000156,SALVUS TECNOLOGIA LTDA
683,18381997000132,J2L PARTICIPACOES LTDA.
684,18431482000108,EBS SISTEMAS DE SEGURANCA E SERVICOS ESPECIAIS LTDA
2983,20947407000138,SIEG SOLUCOES INTELIGENTES LTDA
2998,11064033000111,VISIO GESTAO OCUPACIONAL LTDA
3002,14769245000192,A AMARO F DA SILVA
3008,5149280000118,ADVISE PRODUTOS E SERVICOS EM TECNOLOGIA LTDA - EPP
3011,27400922000142,AGRITECH TECNOLOGIAS MOVEIS LTDA
3014,20138832000186,ALLCATEIA CORPORACAO LTDA
3046,17653850000191,DELATTRE SERVICOS EM INFORMATICA LTDA
3056,26410863000120,EFETIVA CERTIFICADO DIGITAL EIRELI
3082,32877574000139,HUBCOUNT TECNOLOGIA LTDA
3099,34713709000156,KEVI SISTEMA DE FIDELIZACAO DE CLIENTES LTDA
3100,21423671000135,KIPER TECNOLOGIA LTDA
3101,24854551000180,KODDEX SOLUCOES DIGITAIS LTDA
3160,31959502000178,SCOREPLAN SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA
3164,20947407000138,SIEG SOLUÇÕES INTELIGENTES LTDA
3179,26401688000105,VEE DIGITAL TECNOLOGIA S.A.
3189,38120052000174,WORKHUB DIGITAL LTDA
3195,29387715000120,ABLER SISTEMAS E PROGRAMAS DE COMPUTADORES LTDA
3213,19037821000120,CLINICAL MOBILE DO BRASIL TRATAMENTOS ESTETICOS LTDA
3229,10548579000185,IN3 INTELIGENCIA PARA NEGOCIOS LTDA
3238,30890624000192,KOY INTELIGENCIA EM GESTAO DE DESENVOLVIMENTO DE PROGRAMAS JURIDICO LTDA
3244,33668602000170,MANDA PRO FINANCEIRO LTDA
3247,90719238000164,METADADOS ASSESSORIA E SISTEMAS LTDA
3257,12415650000187,PROX IMPLANTACAO DE SISTEMAS LTDA
708,19725963000180,TESLA BRASIL LTDA
3259,6219361000100,QUANTUM SERVICOS DE INFORMATICA LTDA
3276,17212662000128,TMSIGA SERVICOS DE INFORMATICA LTDA
3284,9397002000130,VCCONT INTELIGENCIA CONTABIL S/S
3291,20507480000199,A00S SOFTWARE INTELIGENTES LTDA
3292,12065593000153,ACADE SISTEMAS LTDA
3295,8606340000172,AEVO TECNOLOGIA DA INFORMACAO S/A
3317,15438805000199,CREARE SISTEMAS LTDA
3322,29264773000167,DIOGO ROSAS FERREIRA
3326,7635117000190,E-COMBR SOLUCOES EM TECNOLOGIA LTDA
3327,7385111000102,E-SALES SOLUCOES DE INTEGRACAO LTDA
3331,17258026000137,EFICAZ NEWS SOLUCOES EMPRESARIAIS EIRELI
3335,20212488000128,FABIO LUIS M DE OLIVEIRA
3348,20905939000102,KRT DISTRIBUICAO E LICENCIAMENTO DE SOFTWARE LTDA
722,20257569000144,BEYOND DOMOTICS ELETRONICOS LTDA
3352,21278305000130,LOGINFO TECNOLOGIA DA INFORMACAO LTDA
3368,18011865000119,REP ACESSO COMERCIO E SERVICOS LTDA
3377,11448328000191,SGA PETRO SISTEMAS LTDA
3378,11573849000170,SISEN EDUCACAO EMPRESARIAL LTDA.
3379,24784798000178,SISTEMA AUTONOMO DE MONITORAMENTO SAM 24HS
3388,14237989000166,TECNOWEB INFORMATICA LTDA
3389,94073012000190,TEEVO S.A COMERCIO E SERVICOS DE INFORMATICA
3391,22125577000162,TIA TIKAL INTELIGENCIA ARTIFICIAL LTDA
3399,24399542000147,VETER AUTOMACAO LTDA
3401,8674015000147,VISATEL COMERCIO DE PROGRAMAS DE COMPUTADORES EIRELI
3403,8754527000113,WBAGESTAO - TECNOLOGIA E SOFTWARE LTDA
3404,27768409000109,WEDCLUB EVENTOS E NEGOCIOS LTDA.
3413,32641226000168,APECATUS - TECNOLOGIA DA INFORMACAO PARA EDUCACAO LTDA
3415,2890944000107,ATLANTA SISTEMAS LTDA
3421,12934518000181,CONCEPT TECNOLOGIA E ENGENHARIA DE SOFTWARE LTDA
3429,22493902000140,DIRETRIZ INFORMATICA EIRELI
3447,4391715000173,GANSO SISTEMAS LTDA
3448,28210959000170,GEDANKEN DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR LTDA
3452,8645231000164,GS TECNOLOGIA E NEGOCIOS LTDA
3466,2389614000132,LOGON SERVICOS E COMERCIO LTDA
3470,13320375000180,MARK 2 MARKET CONSULTORIA E SOFTWARE LTDA.
3471,33862013000129,MED DRIVEN PROCESSAMENTO E ANALISE DE DADOS LTDA
3476,9168425000189,NEOASSIST.COM S.A.
3478,35594747000108,NESS HEALTH TECNOLOGIA E PROCESSOS LTDA.
3488,97544713000158,QUATENUS - SISTEMAS INTELIGENTES DE LOCALIZACAO GLOBAL LTDA
3491,26740121000163,RX TECNOLOGIA E EDUCACAO LTDA
3497,27200190000147,SHAWEE PLATAFORMA TECNOLOGICA E EVENTOS LTDA
3498,11084314000136,SISTERRA SOLUCOES CORPORATIVAS LTDA
3515,14073438000104,ZYNA TECNOLOGIA LTDA - ME
3516,23674714000180,682 SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
3519,85189884000127,ADSOMOS SOFTWARES LTDA
3520,19770257000150,ADVTRAIN TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL LTDA
3524,30696102000154,ARGI SISTEMAS LTDA
3526,28931212000101,AUTOMATIVA AUTOMACAO INDUSTRIAL LTDA
3530,15169566000119,BN VERCOSA SISTEMAS
3544,28030362000144,DATWEB SOLIDOS COMERCIO E DESENVOLVIMENTO EIRELI
759,21984285000112,AUTOMIDIA COMERCIO DE ACESSORIOS AUTOMOTIVOS LTDA
3545,292267000108,DBCORP BRASIL SISTEMAS LTDA
3551,20430253000102,ESTANTE MAGICA S/A
3554,23439073000180,FILHO SEM FILA SOFTWARE LTDA
3568,30633157000115,HAZ INTELIGENCIA EM CAPITAL HUMANO EIRELI
3572,5502038000186,INFOTECSOFT SISTEMAS LTDA
3587,31420221000142,MENTORAPP INOVACAO E TECNOLOGIAS EDUCACIONAIS LTDA
766,22214690000114,BRAUNA AGENTE AUTONOMO DE INVESTIMENTOS LTDA
3588,6354649000197,MOBILIZA TECNOLOGIA DA INFORMACAO LTDA
3605,33468050000157,PRIVACY TOOLS CONSULTORIA EM TECNOLOGIA LTDA
3877,54652177000100,MEGA SISTEMAS CORPORATIVOS S/A
5,30708419628,SEGTEC SA
6,46276176826,LUCAS GABRIEL RIBEIRO
7,48249000177,CONSCIENTE CONSTRUTORA E INCORPORADORA LTDA
9,85885000179,ACTAR CONNECTIVITY ENGENHARIA DE TELECOMUNICACOES LTDA
11,92302000137,CARREIRA MULLER CONSULTORIA EMPRESARIAL LTDA
13,101032000183,APH CONSULTORIA & SISTEMAS LTDA
15,124050000180,EMPRESA DE TRANSPORTES DE CARGAS GRATIVOL LTDA
16,163903000193,RCKY INFORMATICA LTDA
17,176513000310,FILLER ALIMENTOS E BEBIDAS LTDA
18,287054000180,OTIMIZA CONSULTORIA EM ADMINISTRACAO LTDA
21,618922000167,ARC TELECOM COMERCIO & SERVICOS DE EQUIPAMENTOS LTDA
23,712911000141,CONDONAL SERVICOS E ADMINISTRACAO LTDA
24,714671000114,EWALLY INSTITUICAO DE PAGAMENTO S.A
25,714679000180,TEXIAN MANUTENCAO E MONTAGENS INDUSTRIAIS LTDA
26,738833000154,C. F. B. MORAIS - REPRESENTACAO
28,802235000792,FIRST S/A
30,810559000187,EXPRESS RESTAURANTES EMPRESARIAIS LTDA
40,1164555000131,MULT PLAN ASSESSORIA EM VENDAS E CORRETORA DE SEGUROS LTDA
42,26075068000476,RESOLV FACILITIES SERVICOS DE LIMPEZA LTDA
43,1227347000134,APOIO EMPRESARIAL CONSULTORIA DE NEGOCIOS LTDA
47,1339695000101,TELES E TELES INFORMATICA EIRELI
48,1371416000189,SERCOMTEL S.A TELECOMUNICACOES
50,1421225000184,GEOGRAPHIC AGRIMENSURA S/C LTDA
53,1471899000193,CONFIG - INFORMATICA LTDA
55,1482939000100,LOW COST GERENCIAMENTO DE SERVICOS LTDA
57,1615998000100,CONAGUA AMBIENTAL LTDA
59,1652732000129,BESSA CONTABILIDADE LTDA
64,1768873000101,AMCOM SISTEMAS DE INFORMACAO LTDA
68,1919316000144,OGASEC CONSULTORIA E INFORMATICA S.A
799,23310560000148,DGM RECRUTAMENTO E SELECAO LTDA
