cnpj,filtro1,agendamentos,vendas,cadencias,workflows,searching,ligacoes,whatsapp,buscador,exact_club,mkt,crm
02329217000175,1.0,0.0,0.0,2.0,2,0.0,0.0,False,0.0,False,False,False
02332876000160,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02335970000173,1.0,0.0,1.0,2.0,5,183.0,425.0,False,1.2,False,False,False
02339355000135,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
02345421000180,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
02351144000118,1.0,0.0,0.0,1.0,10,486.0,161.0,False,16.8,True,True,True
02351877000151,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02355505000102,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
02363128000145,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02365581000190,1.0,15.0,0.0,0.0,8,49.0,1.0,False,0.0,False,False,False
02376057000115,1.0,0.0,0.0,1.0,1,0.0,1.0,False,0.0,False,False,False
02387361000168,1.0,0.0,0.0,0.0,8,0.0,0.0,False,0.0,False,True,False
02389614000132,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
02405614000189,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
02411193000107,2.0,0.0,0.0,0.0,6,89.0,0.0,False,0.0,False,False,False
02414602000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02415338000130,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
02419557000197,1.0,38.0,9.0,0.0,1,245.0,2644.0,False,0.0,False,False,True
02427169000158,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
02428200000175,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02429647000169,1.0,2.0,23.0,0.0,4,36.0,27.0,False,0.2,False,False,False
02435301000173,6826.0,1370.0,202.0,4.0,1,0.0,46561.0,False,0.0,False,False,False
02435301000173,6826.0,1370.0,202.0,4.0,1,0.0,65452.0,False,0.0,False,False,False
02435301000416,4.0,95.0,0.0,4.0,13,114.0,5328.0,False,0.2,False,True,False
02435301000416,4.0,95.0,0.0,4.0,13,114.0,5328.0,False,1.8,False,True,False
02435301000416,4.0,95.0,0.0,4.0,13,114.0,1.0,False,0.2,False,True,False
02435301000416,4.0,95.0,0.0,4.0,13,114.0,1.0,False,1.8,False,True,False
02435301000416,4.0,95.0,0.0,4.0,13,114.0,18.0,False,0.2,False,True,False
02435301000416,4.0,95.0,0.0,4.0,13,114.0,18.0,False,1.8,False,True,False
02441248000113,1.0,1.0,0.0,0.0,8,0.0,7.0,False,0.0,False,False,False
02452703000186,1.0,1.0,0.0,0.0,1,370.0,1004.0,False,0.0,False,False,True
02453000000172,2.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02492677000110,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
02498157000114,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
02501289000158,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02513147000100,1.0,72.0,9.0,2.0,6,283.0,5571.0,False,0.0,False,False,True
02524491000103,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02529877000108,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
02531343000108,1.0,0.0,0.0,0.0,2,10.0,2.0,False,0.0,False,False,False
02535864000133,4.0,213.0,748.0,3.0,20,445.0,0.0,False,0.2,False,False,False
02535864000133,4.0,213.0,748.0,3.0,20,445.0,11255.0,False,0.2,False,False,False
02535864000133,4.0,213.0,748.0,3.0,20,445.0,23381.0,False,0.2,False,False,False
02543302000131,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02549192000115,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02551718000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02558346000135,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
02561118000114,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
02563570000115,413.0,531.0,4.0,0.0,4,0.0,15338.0,False,0.0,False,False,False
02572717000133,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02581588000140,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02595058000150,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
02598002000150,1.0,0.0,0.0,1.0,2,230.0,1.0,False,0.0,False,True,False
02603445000191,1022.0,15.0,6.0,0.0,4,0.0,3335.0,False,0.0,False,False,False
02604000000126,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02606408000137,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02607251000164,1.0,160.0,60.0,0.0,2,504.0,509.0,False,0.0,False,False,False
02623157000107,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02633138000153,1.0,249.0,8.0,0.0,3,52.0,13.0,False,0.2,False,False,False
02633281000145,1.0,7.0,920.0,69.0,12,0.0,2979.0,False,0.0,False,False,False
02637767000151,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02638116000186,1.0,0.0,0.0,2.0,4,0.0,0.0,False,0.0,False,False,False
02656754000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02659265000121,1.0,1.0,1.0,1.0,4,3270.0,216.0,False,0.0,False,False,False
02670664000193,1.0,0.0,5.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02683952000182,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02698636000184,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
02705447000191,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
02715053000114,316.0,38.0,2.0,1.0,3,20.0,2085.0,False,0.0,False,False,False
02715053000114,316.0,38.0,2.0,1.0,3,20.0,2080.0,False,0.0,False,False,False
02717866000143,1.0,0.0,0.0,0.0,5,0.0,0.0,False,0.0,True,False,False
02720252000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02727724000167,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02728291000164,1.0,3.0,1.0,0.0,5,354.0,191.0,False,0.0,False,False,False
02738926000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02750303000580,1.0,2.0,0.0,0.0,3,983.0,2455.0,False,8.6,False,False,False
02766861000100,1.0,0.0,0.0,8.0,2,0.0,0.0,False,0.0,False,False,False
02779256000174,2.0,0.0,0.0,1.0,4,0.0,0.0,False,0.0,False,False,False
02797580000115,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02807150000137,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02811903000188,2.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02812525000157,1.0,19.0,1.0,0.0,5,107.0,352.0,False,0.0,False,False,False
02831119000131,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02879250000179,1.0,6.0,0.0,9.0,11,0.0,3476.0,False,1.2,False,False,False
02886275000108,461.0,23.0,11.0,2.0,3,0.0,3228.0,False,0.0,False,False,False
02890199000104,1971.0,576.0,28.0,0.0,4,0.0,69350.0,False,0.0,False,False,False
02890944000107,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
02901025000191,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
02903788000171,1.0,8.0,0.0,4.0,8,1560.0,4557.0,False,17.0,True,False,False
02907540000189,1.0,0.0,1.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02914334000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02919762000111,2.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
02921346000158,1.0,5.0,3.0,0.0,8,1767.0,6.0,False,0.2,False,False,False
02927268000107,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02932176000107,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
02945870000320,1168.0,49.0,6.0,0.0,1,550.0,4923.0,False,0.0,False,False,False
02962064000107,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
02983056000139,1.0,121.0,412.0,1.0,4,10.0,2190.0,False,0.0,False,True,False
03001329000165,1.0,0.0,0.0,1.0,7,0.0,0.0,False,0.0,False,False,False
03003857000153,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03004721000168,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03005347000115,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03018993000117,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03025147000124,1.0,0.0,0.0,0.0,0,0.0,223.0,False,0.0,False,False,False
03040655000181,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03067135000162,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03068339000118,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,True
03076832000180,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03088752000144,1.0,29.0,1.0,1.0,7,245.0,699.0,False,0.0,False,False,False
03090985000181,1.0,4.0,0.0,3.0,6,0.0,34.0,False,0.2,False,False,False
03106429000156,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03107502000104,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03112879000151,1.0,293.0,0.0,0.0,0,0.0,13795.0,False,6.2,False,False,True
03129650000120,1.0,7.0,1.0,0.0,4,55.0,1.0,False,0.0,False,True,False
03130619000109,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03138801000106,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03148451000169,2.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03148465000182,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
03152435000220,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03167121000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03177498000150,4164.0,2305.0,414.0,0.0,6,0.0,22116.0,False,0.0,False,False,False
03181718000110,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03186027000109,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03190726000122,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03191612000105,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
03194437000100,1.0,0.0,0.0,0.0,0,0.0,1.0,False,0.0,False,False,False
03200626000130,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03209338000146,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03220264000149,2014.0,664.0,41.0,0.0,1,0.0,32563.0,False,0.0,False,False,False
03221326000137,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03238665000126,1.0,0.0,56.0,1.0,10,0.0,514.0,False,0.0,True,False,False
03238983000197,246.0,153.0,32.0,1.0,2,0.0,731.0,False,0.0,False,False,False
03239187000179,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03252338000129,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03254555000158,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03254625000178,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03257991000180,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
03259752000160,1.0,215.0,54.0,0.0,2,0.0,621.0,False,0.0,False,False,False
03282767000149,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
03308401000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03317766000192,1.0,151.0,0.0,0.0,4,0.0,10.0,False,0.0,False,False,False
03321278000159,2240.0,432.0,552.0,4.0,43,1723.0,14054.0,False,0.0,False,False,False
03341541000171,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03353132000195,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03353696000128,1.0,2.0,1.0,0.0,2,4.0,845.0,False,0.0,False,False,False
03358329000460,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03361793000162,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03371953000154,1.0,1.0,2.0,0.0,0,0.0,2.0,False,0.0,True,False,False
03380213000184,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03383377000165,798.0,59.0,11.0,1.0,0,0.0,12261.0,False,0.0,False,False,False
03384719000161,9.0,15.0,0.0,1.0,3,0.0,0.0,False,0.0,True,False,False
03384719000161,9.0,15.0,0.0,1.0,3,0.0,93.0,False,0.0,True,False,False
03390128000105,1.0,1.0,1.0,0.0,4,0.0,0.0,False,0.0,False,False,True
03392479000147,2.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
03409807000170,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03412697000104,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
03415808000128,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
03433815000152,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03434978000150,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03467109000121,1.0,33.0,1.0,2.0,4,2429.0,57.0,False,0.0,False,True,True
03470786000107,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
03471492000191,929.0,110.0,8.0,4.0,0,0.0,13257.0,False,0.0,False,False,False
03476184000159,1.0,5.0,0.0,1.0,1,230.0,3777.0,False,0.8,True,False,False
03489027000188,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
03495949000106,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03497916000197,1.0,11.0,2.0,1.0,2,3216.0,117.0,False,0.0,False,False,False
03509150000113,2869.0,474.0,23.0,1.0,3,7.0,8777.0,False,0.0,False,False,False
03531235000106,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
03533289000100,2.0,141.0,17.0,8.0,32,0.0,0.0,False,0.0,False,False,False
03533289000100,2.0,141.0,17.0,8.0,32,0.0,10872.0,False,0.0,False,False,False
03535825000107,93.0,0.0,1.0,2.0,7,0.0,197.0,False,0.0,False,False,False
03552499000138,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03567560000200,1.0,0.0,0.0,0.0,1,0.0,28.0,False,0.0,False,False,False
03585986000105,1.0,0.0,19.0,0.0,5,1387.0,1425.0,False,0.4,False,False,True
03600477000104,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
03602144000106,993.0,74.0,3.0,0.0,4,0.0,7285.0,False,0.0,False,False,False
03602373000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03605534000130,1.0,0.0,2.0,1.0,2,546.0,71.0,False,3.0,False,True,False
03609172000155,1.0,12.0,4.0,1.0,4,331.0,978.0,False,0.0,False,False,False
03612692000117,164.0,57.0,0.0,2.0,4,0.0,0.0,False,0.0,False,False,False
03618524000139,2.0,104.0,9.0,3.0,7,1869.0,0.0,False,2.4,False,False,False
03618524000139,2.0,104.0,9.0,3.0,7,1869.0,3626.0,False,2.4,False,False,False
03626194000123,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03626642000199,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
03630957000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03636458000120,1.0,0.0,0.0,52.0,1,0.0,0.0,False,0.0,False,False,False
03636539000120,2.0,79.0,2.0,1.0,4,1461.0,0.0,False,0.0,False,False,False
03636539000120,2.0,79.0,2.0,1.0,4,1461.0,11305.0,False,0.0,False,False,False
03637232000143,1.0,0.0,0.0,2.0,4,0.0,0.0,False,0.0,False,False,False
03642861059,1.0,0.0,0.0,1.0,5,0.0,0.0,False,0.0,False,False,False
03644084000194,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03649389000199,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
03657773000133,2.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
03658136000181,1.0,1.0,0.0,0.0,4,169.0,192.0,False,0.0,False,False,False
03670744000101,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03671087000117,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
03682759000270,1.0,4.0,1.0,1.0,10,172.0,1132.0,False,16.8,False,False,False
03692262000152,1.0,23.0,3.0,2.0,4,1200.0,4290.0,False,0.0,False,False,False
03693770000155,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03697421000292,1.0,0.0,3.0,1.0,2,0.0,0.0,False,0.0,False,False,False
03698527000120,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03700040000134,1.0,0.0,0.0,6.0,0,0.0,0.0,False,0.0,False,False,False
03718581000190,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.2,True,False,False
03721993000189,1.0,117.0,28.0,1.0,5,23.0,16734.0,False,5.4,False,False,False
03723476000149,1.0,0.0,0.0,1.0,0,0.0,0.0,False,0.0,False,False,False
03724059000110,2051.0,43.0,2.0,0.0,8,0.0,6383.0,False,0.0,False,False,False
03734487000124,2.0,0.0,48.0,1.0,2,0.0,100.0,False,0.0,False,False,False
03735193000117,1.0,0.0,1.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03740977000133,1.0,3.0,1.0,0.0,3,572.0,278.0,False,0.0,False,False,False
03751937000197,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03753088000100,1.0,0.0,0.0,2.0,4,0.0,0.0,False,0.0,False,False,False
03774688000155,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
03775752000112,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03779353000120,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03787963000175,1.0,9.0,3.0,0.0,0,0.0,1.0,False,0.0,False,False,False
03802115000198,1.0,0.0,0.0,0.0,0,51.0,0.0,False,0.0,False,False,False
03816520000165,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03821107000199,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03830701000146,1.0,0.0,0.0,2.0,0,0.0,0.0,False,0.0,False,False,False
03831038000102,1.0,0.0,0.0,0.0,7,0.0,0.0,False,0.0,False,False,False
03832786000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03840211905,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03850983000143,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03858298000163,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03861791000132,1.0,0.0,198.0,0.0,4,1665.0,6958.0,False,0.0,False,False,False
03871618000115,1.0,0.0,335.0,2.0,18,0.0,2.0,False,0.4,True,False,False
03876426000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03886187000160,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03899868000163,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03907818000180,625.0,324.0,60.0,5.0,4,0.0,2.0,False,0.4,False,True,False
03907818000180,625.0,324.0,60.0,5.0,4,0.0,202.0,False,0.4,False,True,False
03910770000160,1.0,0.0,0.0,1.0,4,0.0,5.0,False,0.0,False,False,False
03915427000108,1.0,0.0,0.0,0.0,4,10.0,0.0,False,0.0,True,False,False
03916076000150,3119.0,1001.0,53.0,0.0,2,0.0,19703.0,False,0.0,False,True,True
03921454000193,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03936175000101,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
03943181000188,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03949685000105,1.0,17.0,1.0,1.0,2,470.0,303.0,False,10.0,False,False,False
03958763000138,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
03959325000194,1.0,20.0,4.0,3.0,3,0.0,1971.0,False,0.8,False,False,False
03966578000195,1.0,0.0,0.0,0.0,4,0.0,0.0,False,0.0,False,False,False
03969302000160,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03971539000186,1.0,3252.0,109.0,0.0,3,1073.0,11920.0,True,0.0,False,True,False
03975374000110,1.0,109.0,215.0,2.0,2,587.0,356.0,False,0.6,False,False,True
03980282000129,1.0,0.0,15.0,0.0,2,272.0,332.0,False,0.0,False,False,False
03984129000170,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
03996888000152,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04002665000195,716.0,47.0,0.0,0.0,6,0.0,0.0,False,0.0,False,False,False
04003780000184,2.0,12.0,0.0,0.0,0,1608.0,652.0,False,0.0,False,False,False
04005934000177,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04006251000134,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
04022193000132,1.0,0.0,0.0,3.0,0,0.0,0.0,False,0.0,False,False,False
04026798000100,3631.0,412.0,51.0,0.0,7,0.0,29314.0,False,0.0,False,False,False
04026873000124,1.0,0.0,0.0,2.0,2,0.0,0.0,False,0.0,False,False,False
04029884000168,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04032981000100,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04034056000118,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
04034458000112,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04052182000103,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04052878000121,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04053143000112,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04064460000134,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
04065791000199,1.0,18.0,0.0,0.0,7,1.0,175.0,False,0.0,False,False,True
04067363000103,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04070722000173,1.0,395.0,57.0,1.0,1,71.0,524.0,False,0.0,False,False,False
04072953000116,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04075439000134,1.0,0.0,0.0,0.0,7,0.0,0.0,False,0.0,False,True,False
04078298000103,233.0,16.0,18.0,0.0,4,10.0,380.0,False,0.0,False,False,False
04078298000103,233.0,16.0,18.0,0.0,4,10.0,396.0,False,0.0,False,False,False
04080884000192,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04094004000137,1.0,25.0,2.0,0.0,5,2119.0,24235.0,False,0.0,False,False,False
04101136000149,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
04107594000195,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04118556000138,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04121834000106,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
04124182000163,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04124390000162,2.0,0.0,0.0,122.0,6,0.0,0.0,False,0.0,False,False,False
04134548000185,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
04141568000183,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
04144280000162,1.0,0.0,0.0,1.0,2,0.0,0.0,False,0.0,False,False,False
04146014000179,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
04151097000194,6245.0,1611.0,10.0,4.0,4,3497.0,36597.0,False,0.0,False,False,False
04174315000106,1.0,0.0,0.0,1.0,2,50.0,0.0,False,0.0,False,False,False
04179120000159,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04180421000100,1.0,1.0,0.0,2.0,25,0.0,229.0,False,0.0,False,False,False
04181912000168,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
04183771978,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04184746000153,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04188455000133,1.0,144.0,2.0,2.0,6,0.0,22417.0,False,0.0,False,False,False
04200517000185,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04200679000113,1.0,0.0,1.0,0.0,2,581.0,0.0,False,0.0,False,False,False
04204018000166,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04205581000159,1.0,0.0,1.0,1.0,0,924.0,1.0,False,0.0,False,True,False
04209260000122,1.0,0.0,0.0,2.0,2,0.0,0.0,False,0.0,False,False,False
04212396000191,1.0,0.0,1.0,0.0,1,0.0,0.0,False,0.0,False,False,False
04215721001656,1.0,1684.0,216.0,18.0,12,2114.0,9332.0,False,1.4,True,True,False
04216141000105,1.0,0.0,0.0,1.0,1,0.0,0.0,False,0.0,False,False,False
04222866000106,1.0,0.0,0.0,0.0,3,0.0,0.0,False,0.0,False,False,False
04222989000139,1.0,9.0,2.0,0.0,4,504.0,1859.0,False,2.6,False,False,False
04226535000136,1.0,0.0,0.0,2.0,1,0.0,0.0,False,0.0,False,False,False
04231268000195,1.0,161.0,38.0,0.0,3,337.0,2275.0,False,10.4,False,False,False
04234799000131,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
04236064000147,1.0,0.0,0.0,0.0,1,0.0,0.0,False,0.0,False,False,False
04238745000144,1.0,0.0,0.0,1.0,7,0.0,0.0,False,0.0,False,False,False
04246339000123,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04246346000125,1.0,0.0,0.0,0.0,2,0.0,0.0,False,0.0,False,False,False
04256423000128,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04260763000122,1.0,3.0,0.0,9.0,4,1021.0,285.0,False,36.0,False,False,False
04262870000190,1.0,0.0,0.0,0.0,2,0.0,2.0,False,0.0,False,False,False
04267593000108,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04281477000143,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04282044000102,1.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0,False,False,False
04283582000111,2.0,45.0,23.0,0.0,3,0.0,1470.0,False,0.0,False,False,False
04287754000559,10.0,19.0,3.0,2.0,3,7.0,2539.0,False,0.0,False,False,False
04290983000107,1.0,0.0,0.0,1.0,3,0.0,0.0,False,0.0,False,False,False
